Date,Open,High,Low,Close,Adj Close,Volume
2023-05-25,2246.489014,2260.42627,2230.013428,2252.072998,2244.145752,5743931
2023-05-26,2268.733154,2315.806152,2262.041504,2313.498779,2305.355225,6313130
2023-05-29,2326.88208,2335.189209,2314.144775,2326.512939,2318.323486,5005152
2023-05-30,2326.512939,2342.296387,2320.744141,2325.913086,2317.72583,5671252
2023-05-31,2307.499268,2316.59082,2271.502197,2279.716797,2271.692139,13553963
2023-06-01,2289.177734,2293.562012,2268.733154,2273.578857,2265.575928,7296346
2023-06-02,2280.732178,2291.669678,2262.272217,2266.148682,2258.171875,7900322
2023-06-05,2277.224854,2292.500488,2269.148438,2286.500977,2278.452393,5454341
2023-06-06,2292.223633,2296.14624,2272.425293,2288.439209,2280.383789,3746654
2023-06-07,2295.500244,2307.499268,2282.208984,2305.791748,2297.675293,5156272
2023-06-08,2313.037109,2323.051758,2299.192139,2307.176025,2299.054688,6035554
2023-06-09,2313.960205,2315.390869,2287.193115,2290.839111,2282.775391,2938509
2023-06-12,2284.885742,2297.530762,2275.194092,2292.869629,2284.798584,3195984
2023-06-13,2302.884277,2329.143555,2294.807861,2326.743652,2318.553467,5624008
2023-06-14,2326.88208,2358.26416,2323.190186,2355.356689,2347.065918,6638690
2023-06-15,2355.310547,2365.23291,2340.265625,2356.00293,2347.709717,5906747
2023-06-16,2363.063721,2383.554443,2363.063721,2378.939453,2370.565674,12085789
2023-06-19,2385.03125,2385.03125,2346.865234,2355.310547,2347.019775,3399277
2023-06-20,2351.387939,2366.571045,2339.804199,2360.202393,2351.894531,3460548
2023-06-21,2360.110107,2371.970703,2351.803223,2366.848145,2358.516846,3480801
2023-06-22,2359.187256,2375.155029,2337.035156,2340.265625,2332.027832,3809583
2023-06-23,2334.173828,2338.327393,2318.575195,2321.113525,2312.943115,3314285
2023-06-26,2313.960205,2321.713379,2297.069336,2303.391846,2295.283936,6320579
2023-06-27,2304.314941,2316.267578,2295.177246,2304.222656,2296.111816,4844733
2023-06-28,2319.498291,2342.434814,2305.514648,2334.727783,2326.509521,5677003
2023-06-30,2350.326416,2359.787109,2338.373535,2353.879883,2345.594238,5575777
2023-07-03,2361.079346,2420.105225,2358.587158,2414.290283,2405.791992,6077193
2023-07-04,2422.874268,2422.874268,2375.108887,2389.415527,2381.004639,4030821
2023-07-05,2408.106201,2408.106201,2377.462646,2385.492676,2377.095703,5124031
2023-07-06,2377.693359,2440.826416,2377.693359,2435.56543,2426.992188,9558993
2023-07-07,2432.104248,2459.748047,2425.643066,2430.812012,2422.255615,6687633
2023-07-10,2481.85376,2543.787109,2469.02417,2524.450195,2515.564209,16620008
2023-07-11,2540.925781,2556.708984,2526.803955,2551.817139,2542.834717,10034674
2023-07-12,2553.293945,2586.245117,2549.001953,2554.632324,2545.639893,9366917
2023-07-13,2569.538818,2583.476074,2526.480957,2531.788086,2522.876221,7341467
2023-07-14,2538.249023,2548.309814,2515.266357,2529.665283,2520.760742,7562072
2023-07-17,2535.480225,2598.290283,2517.943115,2581.353271,2572.266846,11110020
2023-07-18,2600.090088,2618.965332,2577.937988,2603.274414,2594.11084,12933656
2023-07-19,2612.089111,2636.087158,2581.630127,2623.026611,2613.793457,19561078
2023-07-20,2580.0,2630.949951,2580.0,2619.850098,2610.628174,19358812
2023-07-21,2609.0,2614.899902,2523.600098,2538.75,2529.813477,15124619
2023-07-24,2481.0,2514.949951,2469.300049,2487.399902,2478.644287,11863933
2023-07-25,2494.0,2505.199951,2480.0,2485.800049,2477.050049,6013010
2023-07-26,2485.0,2547.0,2485.0,2526.199951,2517.307617,6455506
2023-07-27,2534.050049,2537.649902,2490.350098,2502.699951,2493.890381,8613449
2023-07-28,2512.050049,2542.850098,2500.550049,2527.850098,2518.952148,10413926
2023-07-31,2527.850098,2553.899902,2517.949951,2549.25,2540.276611,4275587
2023-08-01,2555.0,2559.0,2505.300049,2513.199951,2504.353516,4768316
2023-08-02,2509.199951,2512.0,2463.600098,2486.350098,2477.598145,6374107
2023-08-03,2475.300049,2500.899902,2458.050049,2475.899902,2467.184814,5084175
2023-08-04,2498.800049,2516.0,2471.600098,2509.550049,2500.716309,11442805
2023-08-07,2521.0,2528.399902,2505.0,2523.850098,2514.966064,2991435
2023-08-08,2528.0,2534.449951,2499.550049,2508.649902,2499.819336,4922036
2023-08-09,2504.850098,2529.0,2481.100098,2525.199951,2516.311279,5743293
2023-08-10,2524.949951,2550.0,2508.449951,2536.449951,2527.521729,7735299
2023-08-11,2532.449951,2558.850098,2512.350098,2547.149902,2538.183838,11089665
2023-08-14,2539.0,2582.300049,2525.0,2577.25,2568.177979,4787906
2023-08-16,2551.0,2582.800049,2551.0,2575.149902,2566.085449,5101556
2023-08-17,2567.100098,2578.100098,2532.850098,2538.0,2529.066162,6836872
2023-08-18,2531.25,2577.600098,2508.550049,2556.800049,2547.800049,9319989
2023-08-21,2539.949951,2555.449951,2515.649902,2520.0,2520.0,4610873
2023-08-22,2516.899902,2537.949951,2499.0,2519.399902,2519.399902,3856522
2023-08-23,2524.199951,2542.850098,2516.949951,2522.199951,2522.199951,4758976
2023-08-24,2539.899902,2539.899902,2471.0,2479.800049,2479.800049,7070010
2023-08-25,2456.0,2505.0,2442.600098,2468.350098,2468.350098,11111200
2023-08-28,2472.0,2484.0,2431.100098,2443.75,2443.75,6290413
2023-08-29,2452.050049,2453.449951,2408.149902,2420.350098,2420.350098,8438322
2023-08-30,2432.0,2443.0,2415.0,2418.050049,2418.050049,6084473
2023-08-31,2423.0,2425.0,2399.899902,2407.0,2407.0,10819300
2023-09-01,2406.550049,2425.649902,2401.649902,2412.649902,2412.649902,9056421
2023-09-04,2412.649902,2423.649902,2405.300049,2410.699951,2410.699951,4673813
2023-09-05,2420.0,2433.949951,2412.449951,2423.600098,2423.600098,4337938
2023-09-06,2421.100098,2436.149902,2417.25,2428.699951,2428.699951,4100185
2023-09-07,2421.699951,2438.25,2411.0,2432.0,2432.0,6826286
2023-09-08,2440.0,2456.0,2422.949951,2448.199951,2448.199951,11554644
2023-09-11,2452.0,2476.850098,2452.0,2474.600098,2474.600098,6635537
2023-09-12,2483.0,2483.0,2435.949951,2438.850098,2438.850098,8127833
2023-09-13,2440.0,2462.649902,2426.25,2451.050049,2451.050049,6401669
2023-09-14,2460.0,2465.800049,2445.0,2453.300049,2453.300049,4604818
2023-09-15,2468.0,2468.0,2449.5,2457.850098,2457.850098,12734296
2023-09-18,2440.050049,2451.0,2432.050049,2436.449951,2436.449951,3758150
2023-09-20,2423.050049,2427.600098,2355.0,2382.149902,2382.149902,28540942
2023-09-21,2374.949951,2390.100098,2360.0,2364.800049,2364.800049,6113091
2023-09-22,2376.0,2382.449951,2350.0,2354.949951,2354.949951,9588393
2023-09-25,2350.399902,2360.699951,2335.100098,2340.449951,2340.449951,7127442
2023-09-26,2338.550049,2350.199951,2335.600098,2342.5,2342.5,5043891
2023-09-27,2343.5,2371.800049,2338.5,2368.899902,2368.899902,5861389
2023-09-28,2383.0,2383.0,2325.0,2334.100098,2334.100098,7259173
2023-09-29,2341.800049,2369.100098,2334.100098,2345.0,2345.0,6171007
2023-10-03,2329.949951,2335.600098,2316.0,2318.149902,2318.149902,4429528
2023-10-04,2309.0,2319.0,2295.100098,2314.149902,2314.149902,5143193
2023-10-05,2319.25,2329.399902,2309.0,2314.100098,2314.100098,5476841
2023-10-06,2317.050049,2324.800049,2312.050049,2318.0,2318.0,2715513
2023-10-09,2308.100098,2311.949951,2295.0,2298.25,2298.25,3788439
2023-10-10,2306.550049,2317.899902,2303.75,2308.399902,2308.399902,5118016
2023-10-11,2314.449951,2349.699951,2313.0,2345.050049,2345.050049,4907059
2023-10-12,2343.850098,2359.350098,2338.149902,2349.399902,2349.399902,6277225
2023-10-13,2340.0,2357.5,2329.149902,2349.300049,2349.300049,5075158
2023-10-16,2345.0,2354.550049,2336.0,2344.050049,2344.050049,2964518
2023-10-17,2356.0,2359.699951,2341.300049,2355.25,2355.25,3964090
2023-10-18,2355.25,2367.0,2321.0,2324.0,2324.0,4459160
2023-10-19,2312.0,2321.800049,2301.0,2306.149902,2306.149902,6016278
2023-10-20,2300.0,2314.699951,2296.300049,2299.100098,2299.100098,4456656
2023-10-23,2290.0,2306.25,2255.25,2263.199951,2263.199951,3926981
2023-10-25,2250.050049,2281.199951,2243.0,2257.949951,2257.949951,5810344
2023-10-26,2251.0,2258.0,2220.300049,2226.5,2226.5,7611267
2023-10-27,2240.0,2273.5,2235.949951,2265.800049,2265.800049,5885542
2023-10-30,2274.0,2325.0,2269.949951,2312.5,2312.5,8406652
2023-10-31,2328.0,2328.0,2282.899902,2287.899902,2287.899902,6404219
2023-11-01,2289.149902,2317.5,2275.199951,2297.399902,2297.399902,5154595
2023-11-02,2313.949951,2324.300049,2307.949951,2320.199951,2320.199951,5281052
2023-11-03,2327.199951,2334.949951,2315.75,2319.699951,2319.699951,4425078
2023-11-06,2332.300049,2340.0,2325.600098,2339.0,2339.0,5323652
2023-11-07,2334.050049,2339.100098,2319.550049,2323.800049,2323.800049,3480102
2023-11-08,2332.0,2341.0,2321.75,2335.899902,2335.899902,3942247
2023-11-09,2335.850098,2335.899902,2304.199951,2310.550049,2310.550049,7256805
2023-11-10,2305.550049,2316.350098,2298.050049,2314.899902,2314.899902,3867477
2023-11-13,2322.899902,2324.600098,2311.699951,2314.600098,2314.600098,1927405
2023-11-15,2340.0,2361.949951,2327.0,2356.449951,2356.449951,6110324
2023-11-16,2351.100098,2374.149902,2346.949951,2360.699951,2360.699951,6567455
2023-11-17,2352.899902,2373.25,2352.050049,2355.550049,2355.550049,3879317
2023-11-20,2348.550049,2358.399902,2336.399902,2349.350098,2349.350098,2245093
2023-11-21,2366.0,2388.0,2360.199951,2378.899902,2378.899902,4107225
2023-11-22,2375.0,2394.449951,2372.199951,2388.199951,2388.199951,4267407
2023-11-23,2388.199951,2400.0,2388.199951,2395.5,2395.5,4265771
2023-11-24,2391.600098,2402.600098,2391.050049,2393.899902,2393.899902,3374743
2023-11-28,2393.899902,2399.699951,2375.25,2394.399902,2394.399902,6896087
2023-11-29,2408.0,2411.949951,2398.050049,2400.699951,2400.699951,6265653
2023-11-30,2394.699951,2400.699951,2369.899902,2377.449951,2377.449951,14219992
2023-12-01,2378.0,2396.399902,2377.600098,2394.300049,2394.300049,7171421
2023-12-04,2450.0,2450.0,2398.600098,2420.199951,2420.199951,7795495
2023-12-05,2439.0,2440.850098,2421.649902,2437.75,2437.75,6346812
2023-12-06,2447.100098,2472.949951,2435.0,2461.100098,2461.100098,8211221
2023-12-07,2460.0,2460.949951,2442.0,2457.050049,2457.050049,4071048
2023-12-08,2463.850098,2476.699951,2445.0,2455.75,2455.75,5102447
2023-12-11,2456.0,2467.600098,2452.399902,2459.350098,2459.350098,3533069
2023-12-12,2460.0,2464.949951,2420.149902,2424.050049,2424.050049,4598562
2023-12-13,2422.0,2438.350098,2406.300049,2433.949951,2433.949951,5015591
2023-12-14,2454.0,2474.949951,2442.649902,2464.149902,2464.149902,8486177
2023-12-15,2478.0,2500.0,2470.050049,2495.600098,2495.600098,7966076
2023-12-18,2495.600098,2534.899902,2490.949951,2521.0,2521.0,7082594
2023-12-19,2555.0,2573.899902,2525.199951,2558.100098,2558.100098,8410302
2023-12-20,2571.050049,2598.850098,2520.0,2527.149902,2527.149902,8868361
2023-12-21,2527.0,2573.5,2518.25,2562.550049,2562.550049,6882727
2023-12-22,2559.600098,2580.899902,2547.649902,2565.050049,2565.050049,8270892
2023-12-26,2568.0,2591.949951,2562.699951,2578.050049,2578.050049,3732832
2023-12-27,2582.0,2599.899902,2573.100098,2586.850098,2586.850098,4602078
2023-12-28,2589.800049,2612.0,2586.850098,2605.550049,2605.550049,6151318
2023-12-29,2611.100098,2614.0,2579.300049,2584.949951,2584.949951,5432292
2024-01-01,2580.550049,2606.850098,2573.149902,2590.25,2590.25,2015270
2024-01-02,2585.0,2615.0,2573.0,2611.699951,2611.699951,3724400
2024-01-03,2610.0,2634.0,2577.199951,2583.300049,2583.300049,4518768
2024-01-04,2588.0,2609.850098,2579.100098,2596.649902,2596.649902,4806389
2024-01-05,2602.899902,2619.850098,2598.0,2607.699951,2607.699951,4043203
2024-01-08,2610.0,2631.949951,2568.949951,2587.350098,2587.350098,3867326
2024-01-09,2600.0,2606.800049,2577.199951,2580.5,2580.5,2701537
2024-01-10,2577.0,2659.0,2575.050049,2650.100098,2650.100098,5551370
2024-01-11,2659.0,2725.0,2657.0,2719.800049,2719.800049,11862926
2024-01-12,2719.800049,2746.649902,2691.5,2741.449951,2741.449951,7506082
2024-01-15,2750.0,2792.899902,2732.0,2788.25,2788.25,4305297
2024-01-16,2779.949951,2792.600098,2741.0,2749.25,2749.25,4534512
2024-01-17,2719.0,2772.550049,2710.050049,2723.149902,2723.149902,6098691
2024-01-18,2702.800049,2742.0,2702.5,2735.899902,2735.899902,5139719
2024-01-19,2752.0,2752.0,2718.0,2734.899902,2734.899902,5211352
2024-01-23,2743.5,2743.5,2645.100098,2657.149902,2657.149902,10027710
2024-01-24,2670.449951,2699.0,2647.850098,2687.75,2687.75,10959564
2024-01-25,2685.899902,2728.300049,2670.399902,2706.149902,2706.149902,5904436
2024-01-29,2729.0,2905.0,2720.350098,2896.100098,2896.100098,11946719
2024-01-30,2919.899902,2919.949951,2808.850098,2815.25,2815.25,7046989
2024-01-31,2808.0,2868.5,2805.0,2853.25,2853.25,7565113
2024-02-01,2870.0,2886.699951,2836.100098,2853.300049,2853.300049,6674681
2024-02-02,2866.350098,2949.800049,2866.350098,2915.399902,2915.399902,9826294
2024-02-05,2921.5,2941.0,2863.050049,2878.050049,2878.050049,4407216
2024-02-06,2883.699951,2883.699951,2839.649902,2855.600098,2855.600098,4523992
2024-02-07,2871.850098,2899.0,2858.5,2884.300049,2884.300049,4648284
2024-02-08,2900.0,2918.949951,2855.050049,2900.25,2900.25,7347317
2024-02-09,2908.0,2943.949951,2901.899902,2921.5,2921.5,6278399
2024-02-12,2921.5,2922.0,2884.699951,2904.699951,2904.699951,3337215
2024-02-13,2911.0,2958.0,2908.0,2930.199951,2930.199951,3857797
2024-02-14,2915.0,2967.300049,2915.0,2962.75,2962.75,3558944
2024-02-15,2966.699951,2969.449951,2933.050049,2941.199951,2941.199951,5003391
2024-02-16,2952.949951,2954.0,2917.100098,2921.149902,2921.149902,4883749
2024-02-19,2924.100098,2959.0,2907.050049,2948.0,2948.0,3364914
2024-02-20,2950.050049,2951.0,2923.600098,2942.050049,2942.050049,3558748
2024-02-21,2948.0,2977.050049,2915.100098,2935.399902,2935.399902,6360146
2024-02-22,2936.300049,2969.899902,2916.0,2963.5,2963.5,9246864
2024-02-23,2979.0,2995.100098,2966.699951,2987.25,2987.25,7219292
2024-02-26,2987.100098,2989.050049,2965.0,2974.649902,2974.649902,3756553
2024-02-27,2966.050049,2999.899902,2956.100098,2971.300049,2971.300049,5413022
2024-02-28,2966.0,2982.550049,2900.350098,2911.25,2911.25,4323975
2024-02-29,2930.0,2957.949951,2909.050049,2921.600098,2921.600098,11814488
2024-03-01,2927.0,3000.0,2925.0,2984.25,2984.25,6066463
2024-03-04,2980.949951,3024.899902,2974.449951,3014.800049,3014.800049,5012210
2024-03-05,3011.550049,3014.800049,2972.100098,3000.399902,3000.399902,3553834
2024-03-06,2986.899902,3018.0,2957.0,3006.0,3006.0,3902838
2024-03-07,3005.949951,3006.199951,2951.100098,2957.850098,2957.850098,4157863
2024-03-11,2978.0,2978.0,2927.0,2933.199951,2933.199951,5638565
2024-03-12,2933.199951,2976.0,2930.050049,2950.850098,2950.850098,4716339
2024-03-13,2959.550049,2966.199951,2855.550049,2864.350098,2864.350098,6761067
2024-03-14,2879.399902,2897.050049,2851.0,2862.949951,2862.949951,9285551
2024-03-15,2851.899902,2866.449951,2825.800049,2836.449951,2836.449951,9611909
2024-03-18,2840.0,2883.449951,2833.050049,2878.949951,2878.949951,4584696
2024-03-19,2857.5,2875.199951,2834.5,2850.5,2850.5,4137882
2024-03-20,2855.899902,2890.0,2848.050049,2887.5,2887.5,4244403
2024-03-21,2905.050049,2915.800049,2889.350098,2901.949951,2901.949951,6503468
2024-03-22,2899.949951,2920.0,2894.699951,2910.050049,2910.050049,9763804
2024-03-26,2890.0,2904.800049,2878.0,2883.149902,2883.149902,5707953
2024-03-27,2896.0,3000.0,2894.0,2985.699951,2985.699951,8163322
2024-03-28,2985.75,3011.899902,2957.300049,2971.699951,2971.699951,10927182
